Date,gamma
153792,98.0976
153793,96.6297
153794,99.3691
153795,100.603
153796,98.158
153797,96.8361
153798,96.5776
153799,98.9111
153800,97.8543
153801,96.2444
153802,94.93719
153803,94.5083
153804,93.4828
153805,93.5931
153806,94.6634
153807,95.1014
153808,96.365
153809,95.6504
153810,96.3305
153811,97.0513
153812,96.7383
153813,96.96301
153814,96.3194
153815,95.6649
153816,94.9713
153817,93.48219
153818,93.8482
153819,95.377
153820,94.21111
153821,94.9426
153822,94.2681
153823,94.3937
153824,94.7804
153825,95.182
153826,97.2228
153827,97.3009
153828,96.5635
153829,96.13651
153830,96.7983
153831,96.3994
153832,97.3259
153833,97.821
153834,97.6656
153835,99.3283
153836,99.172
153837,100.0952
153838,100.3791
153839,100.9062
153840,100.2592
153841,100.0057
153842,99.8037
153843,101.2761
153844,99.6129
153845,97.7102
153846,98.6541
153847,97.1428
153848,97.0204
153849,95.087
153850,93.78259
153851,95.1566
153852,97.3283
153853,98.7489
153854,98.3759
153855,98.862
153856,99.6799
153857,99.8606
153858,100.0734
153859,100.8441
153860,98.7039
153861,97.3586
153862,96.5655
153863,96.0824
153864,96.84731
153865,97.5829
153866,95.9027
153867,96.3347
153868,95.8311
153869,97.0215
153870,98.1386
153871,96.0539
153872,95.6881
153873,96.8648
153874,96.768
153875,94.8932
153876,94.2262
153877,95.4505
153878,97.1685
153879,96.6305
153880,96.34161
153881,97.7107
153882,98.8726
153883,98.8557
153884,96.4731
153885,96.5048
153886,96.0034
153887,95.4498
153888,94.36401
153889,95.3158
153890,94.3443
153891,95.603
153892,96.0302
153893,96.4238
153894,97.567
153895,97.3739
153896,95.9872
153897,98.3468
153898,97.8358
153899,97.1671
153900,97.5381
153901,97.9309
153902,97.9566
153903,97.8556
153904,96.71329
153905,96.79301
153906,97.1927
153907,97.418
153908,99.1984
153909,97.765
153910,99.0725
153911,98.3129
153912,98.9842
153913,97.711
153914,99.9429
153915,100.7657
153916,99.9505
153917,99.1539
153918,98.4324
153919,98.2935
153920,97.2343
153921,96.347
153922,94.9996
153923,95.14799
153924,93.8511
153925,93.5149
153926,95.2841
153927,96.1036
153928,95.2339
153929,96.4349
153930,97.2878
153931,98.2682
153932,96.4139
153933,97.7412
153934,96.8883
153935,97.1531
153936,95.994
153937,96.7731
153938,97.9865
153939,98.8326
153940,97.3467
153941,97.55659
153942,98.79259
153943,99.715
153944,100.1024
153945,98.4072
153946,98.7901
153947,98.9081
153948,97.9219
153949,96.4125
153950,97.4996
153951,96.6291
153952,97.7448
153953,97.0513
153954,97.1568
153955,96.19791
153956,94.9814
153957,94.6544
153958,97.0007
153959,96.5867
153960,96.91389
153961,97.43549
153962,99.116
153963,97.8674
153964,98.255
153965,97.529
153966,98.96329
153967,100.4415
153968,100.2025
153969,98.9251
153970,98.4214
153971,98.0612
153972,97.3144
153973,96.3103
153974,97.2362
153975,96.1457
153976,98.8659
153977,99.4692
153978,97.5195
153979,98.5991
153980,97.0836
153981,96.77261
153982,99.2903
153983,98.0884
153984,97.8306
153985,96.357
153986,97.44279
153987,100.8739
153988,100.5885
153989,100.3653
153990,98.5538
153991,95.8888
153992,96.3997
153993,95.7362
153994,95.9122
153995,94.3548
153996,95.4423
153997,95.2073
153998,95.3497
153999,96.1361
154000,96.6382
154001,98.74519
154002,96.3566
154003,97.9011
154004,97.9999
154005,96.889
154006,96.591
154007,96.0839
154008,97.0236
154009,94.434
154010,95.2551
154011,95.5083
154012,96.6406
154013,96.3168
154014,96.1267
154015,95.7797
154016,95.6522
154017,96.8386
154018,98.8786
154019,96.3849
154020,96.22
154021,96.1781
154022,96.7047
154023,95.6184
154024,95.0006
154025,96.7923
154026,97.01711
154027,95.3789
154028,94.1142
154029,94.65041
154030,95.3376
154031,95.4567
154032,96.0529
154033,96.841
154034,97.4737
154035,96.40041
154036,95.2243
154037,93.6615
154038,92.9744
154039,91.8203
154040,92.0935
154041,93.4809
154042,92.0368
154043,93.92941
154044,95.4381
154045,96.0793
154046,96.1344
154047,97.0245
154048,98.3012
154049,98.4348
154050,98.939
154051,99.1935
154052,98.9988
154053,98.794
154054,97.97971
154055,96.1342
154056,97.65929
154057,100.9856
154058,98.0084
154059,97.9562
154060,98.4313
154061,99.4797
154062,98.8315
154063,99.3755
154064,97.6384
154065,96.2859
154066,95.8532
154067,98.24451
154068,95.42831
154069,95.6383
154070,95.5983
154071,95.7523
154072,96.1707
154073,95.8948
154074,96.1617
154075,97.9655
154076,99.3966
154077,98.7152
154078,98.5208
154079,98.5569
154080,97.2406
154081,96.7697
154082,95.7801
154083,95.7318
154084,96.6044
154085,96.2554
154086,95.8511
154087,95.1174
154088,94.627
154089,93.6811
154090,94.8482
154091,93.9539
154092,96.6031
154093,95.8971
154094,94.7873
154095,93.8387
154096,93.4945
154097,94.8896
154098,93.95171
154099,93.5453
154100,92.9572
154101,95.2553
154102,96.7903
154103,97.4601
154104,96.3252
154105,96.54311
154106,96.6222
154107,97.6671
154108,97.3762
154109,95.3853
154110,97.1837
154111,97.8631
154112,97.9191
154113,98.3215
154114,97.79501
154115,96.4505
154116,96.4155
154117,95.1692
154118,95.3458
154119,94.6848
154120,95.2322
154121,96.0518
154122,95.2826
154123,94.9613
154124,94.24989
154125,94.71941
154126,93.2064
154127,92.3063
154128,95.1854
154129,96.417
154130,96.468
154131,96.8822
154132,96.45129
154133,96.1629
154134,96.8609
154135,96.96889
154136,97.91451
154137,98.70161
154138,98.4575
154139,97.9547
154140,96.1421
154141,94.6541
154142,95.5865
154143,95.317
154144,94.5357
154145,95.3223
154146,96.2652
154147,97.0881
154148,98.8215
154149,98.67
154150,99.7029
154151,98.11069
154152,95.6709
154153,95.4135
154154,95.2615
154155,97.8249
154156,99.5654
154157,97.64491
154158,97.3392
154159,99.0226
154160,96.8736
154161,98.16599
154162,97.2195
154163,97.4093
154164,98.08
154165,98.1393
154166,97.4448
154167,97.2271
154168,96.6122
154169,96.9251
154170,97.6228
154171,98.1256
154172,100.7338
154173,100.9927
154174,101.5009
154175,98.38181
154176,99.0826
154177,97.9843
154178,96.4468
154179,95.2244
154180,94.3437
154181,92.8296
154182,93.8854
154183,96.54951
154184,97.3253
154185,98.8285
154186,99.00459
154187,96.9858
154188,96.2172
154189,96.1306
154190,97.1413
154191,97.6215
154192,97.8291
154193,97.9544
154194,99.7331
154195,98.3749
154196,97.3681
154197,96.4235
154198,95.7931
154199,97.2956
154200,96.2744
154201,96.0321
154202,95.1455
154203,95.9666
154204,97.5429
154205,97.8731
154206,97.3103
154207,97.3728
154208,94.8122
154209,95.59261
154210,93.67641
154211,92.3927
154212,92.4854
154213,91.8701
154214,93.2833
154215,94.41109
154216,93.18
154217,91.8812
154218,91.7856
154219,93.59911
154220,94.7137
154221,95.1706
154222,95.4292
154223,95.8826
154224,95.3158
154225,96.0319
154226,95.68169
154227,94.3035
154228,95.319
154229,97.8936
154230,97.3227
154231,97.8073
154232,97.6201
154233,97.1857
154234,95.7387
154235,96.4661
154236,97.1346
154237,97.0274
154238,95.7938
154239,95.8685
154240,95.092
154241,96.0109
154242,95.34911
154243,94.8281
154244,95.3595
154245,94.6825
154246,95.4002
154247,96.63
154248,96.1384
154249,96.9248
154250,96.3905
154251,95.1459
154252,95.421
154253,95.3556
154254,94.4272
154255,95.7155
154256,95.776
154257,95.3672
154258,97.3645
154259,96.5776
154260,96.3241
154261,96.3894
154262,95.8728
154263,96.016
154264,97.24471
154265,96.9861
154266,98.34081
154267,97.0182
154268,97.6064
154269,96.0635
154270,97.2179
154271,96.6898
154272,95.5581
154273,96.8206
154274,95.89339
154275,96.8181
154276,96.8566
154277,96.1446
154278,96.2687
154279,97.947
154280,97.9155
154281,96.0952
154282,96.36671
154283,98.3875
154284,97.584
154285,97.9169
154286,99.1152
154287,98.5098
154288,99.4018
154289,99.1016
154290,101.0525
154291,99.7651
154292,100.8964
154293,99.3992
154294,99.9772
154295,98.8938
154296,99.9748
154297,100.9773
154298,99.5094
154299,99.12981
154300,98.5876
154301,98.4735
154302,97.7844
154303,95.6845
154304,96.8549
154305,98.5377
154306,97.3073
154307,97.6584
154308,95.7859
154309,95.3715
154310,94.8591
154311,95.8591
154312,96.08791
154313,93.9312
154314,92.8083
154315,92.42101
154316,92.9261
154317,93.7421
154318,95.172
154319,95.5242
154320,94.7793
154321,95.64001
154322,94.1307
154323,92.4959
154324,91.6283
154325,92.874
154326,93.779
154327,93.9659
154328,94.0298
154329,92.333
154330,92.4556
154331,92.8801
154332,94.3045
154333,93.5217
154334,95.254
154335,96.5452
154336,97.1075
154337,98.123
154338,97.1816
154339,97.6229
154340,96.2918
154341,95.7944
154342,93.63091
154343,92.6699
154344,93.8734
154345,94.6537
154346,95.232
154347,93.5866
154348,94.2294
154349,95.75259
154350,95.5137
154351,96.3407
154352,95.4846
154353,95.9314
154354,96.1349
154355,94.6308
154356,95.0205
154357,95.3464
154358,94.3079
154359,96.2657
154360,96.2168
154361,93.901
154362,95.2007
154363,94.7838
154364,93.4323
154365,92.8447
154366,93.1915
154367,94.1424
154368,94.1207
154369,93.8036
154370,94.0757
154371,95.1909
154372,95.0105
154373,93.9418
154374,93.6774
154375,94.4764
154376,94.5587
154377,94.4116
154378,95.7015
154379,95.9078
154380,96.0733
154381,95.7797
154382,96.5987
154383,97.9496
154384,96.1475
154385,97.14619
154386,99.5247
154387,100.3304
154388,98.3161
154389,98.7028
154390,100.4527
154391,98.5689
154392,96.5989
154393,98.6042
154394,96.5977
154395,98.8859
154396,101.7561
154397,102.2524
154398,99.5308
154399,100.3347
154400,98.4012
154401,97.2228
154402,98.5247
154403,98.362
154404,98.9262
154405,100.6994
154406,100.5629
154407,101.1204
154408,100.0725
154409,100.4274
154410,97.4781
154411,97.176
154412,98.894
154413,97.2223
154414,96.3818
154415,94.8361
154416,94.3288
154417,93.7202
154418,94.0014
154419,94.4169
154420,96.4197
154421,96.2999
154422,94.6823
154423,93.5405
154424,92.3769
154425,92.1263
154426,92.4167
154427,92.1742
154428,91.7729
154429,93.3912
154430,94.0224
154431,92.9552
154432,93.7569
154433,93.8387
154434,95.9507
154435,96.9261
154436,98.8358
154437,97.6451
154438,98.6922
154439,98.6114
154440,97.583
154441,98.0747
154442,96.5541
154443,96.1487
154444,94.007
154445,93.7151
154446,92.9791
154447,93.6748
154448,94.1255
154449,95.9664
154450,97.56779
154451,95.7219
154452,96.5058
154453,96.1121
154454,97.2967
154455,98.1476
154456,98.0421
154457,97.6907
154458,97.7339
154459,97.3264
154460,97.595
154461,97.8593
154462,98.148
154463,96.9535
154464,98.61131
154465,97.2807
154466,97.3218
154467,96.6641
154468,94.6708
154469,95.4751
154470,96.8131
154471,96.9263
154472,98.257
154473,97.8231
154474,98.8436
154475,99.57809
154476,99.3404
154477,97.7182
154478,97.61501
154479,99.7312
154480,101.358
154481,101.382
154482,100.532
154483,101.1642
154484,99.0872
154485,99.96529
154486,100.7405
154487,99.7594
154488,100.0668
154489,98.7525
154490,97.8325
154491,97.4505
154492,96.5782
154493,95.0629
154494,94.01141
154495,95.0302
154496,94.9011
154497,94.4712
154498,95.14159
154499,93.95361
154500,93.5837
154501,92.52
154502,94.4726
154503,95.4525
154504,96.1574
154505,95.844
154506,95.41241
154507,96.8547
154508,95.4087
154509,95.3694
154510,96.1712
154511,96.3891
154512,98.19559
154513,98.95531
154514,98.46519
154515,98.0915
154516,98.9617
154517,99.7706
154518,101.3047
154519,100.5474
154520,97.9634
154521,100.0106
154522,99.2989
154523,98.1534
154524,97.1647
154525,96.0904
154526,95.7911
154527,96.84389
154528,97.60201
154529,99.6914
154530,100.3957
154531,100.0014
154532,99.8071
154533,100.8196
154534,99.33649
154535,100.9995
154536,100.3731
154537,101.7255
154538,100.3059
154539,99.23721
154540,97.9962
154541,98.0319
154542,98.1961
154543,99.63651
154544,100.8603
154545,101.9753
154546,101.2292
154547,101.7609
154548,99.5538
154549,99.1392
154550,100.6662
154551,100.2404
154552,99.6469
154553,100.7462
154554,101.3392
154555,99.4916
154556,98.1411
154557,97.0176
154558,97.26601
154559,97.2863
154560,99.2365
154561,97.5104
154562,95.8881
154563,94.4478
154564,94.8388
154565,97.66341
154566,98.6512
154567,98.6823
154568,97.21519
154569,96.6566
154570,94.4084
154571,95.5194
154572,96.1047
154573,97.9587
154574,97.34019
154575,97.2127
154576,96.05869
154577,97.37981
154578,98.1853
154579,99.1953
154580,98.4634
154581,97.6127
154582,98.3038
154583,97.0727
154584,97.2262
154585,97.2103
154586,96.5857
154587,98.88699
154588,97.8004
154589,99.3406
154590,99.9769
154591,100.2984
154592,101.6857
154593,105.763
154594,106.2223
154595,106.3363
154596,105.3615
154597,104.1296
154598,104.4386
154599,103.6287
154600,101.8964
154601,100.3634
154602,99.16351
154603,100.309
154604,101.0666
154605,101.5249
154606,99.75
154607,100.4282
154608,101.1522
154609,102.6618
154610,100.6833
154611,100.5209
154612,99.8308
154613,99.88229
154614,100.3187
154615,100.6242
154616,99.5021
154617,100.096
154618,99.7997
154619,97.8309
154620,98.9067
154621,100.113
154622,102.1592
154623,101.9297
154624,98.9319
154625,96.75771
154626,97.5041
154627,99.06149
154628,100.2514
154629,98.2948
154630,98.4928
154631,100.843
154632,99.82761
154633,99.8524
154634,101.4666
154635,100.6266
154636,100.5705
154637,100.3982
154638,100.3217
154639,100.5321
154640,100.5104
154641,97.9543
154642,98.43719
154643,97.9033
154644,99.5012
154645,100.621
154646,100.5539
154647,101.2062
154648,100.235
154649,99.63
154650,99.231
154651,100.0766
154652,99.8032
154653,100.3394
154654,100.4516
154655,100.443
154656,99.8702
154657,102.4449
154658,102.0831
154659,101.4561
154660,101.6138
154661,100.72
154662,100.6393
154663,98.1509
154664,97.8651
154665,98.4097
154666,102.1276
154667,102.1103
154668,101.6244
154669,99.4402
154670,101.5092
154671,100.7638
154672,100.4935
154673,100.3287
154674,101.2074
154675,101.9792
154676,101.1469
154677,99.7456
154678,99.4659
154679,99.485
154680,101.6038
154681,100.2789
154682,101.0062
154683,100.0732
154684,98.88319
154685,100.1309
154686,100.0659
154687,101.3156
154688,100.5612
154689,100.6455
154690,101.7575
154691,102.8838
154692,103.0643
154693,102.1106
154694,103.4511
154695,102.5122
154696,102.0476
154697,100.6821
154698,100.2285
154699,101.3779
154700,101.3503
154701,101.3968
154702,101.2793
154703,102.9448
154704,101.2967
154705,101.3273
154706,101.3815
154707,102.0329
154708,101.0437
154709,100.6656
154710,99.9914
154711,101.9706
154712,101.3478
154713,100.958
154714,100.5996
154715,101.7269
154716,104.9799
154717,104.7943
154718,106.47
154719,105.4995
154720,104.0223
154721,102.7963
154722,104.1328
154723,102.4385
154724,103.5059
154725,103.9361
154726,104.3385
154727,104.2957
154728,103.9075
154729,104.0012
154730,102.0379
154731,102.657
154732,103.9732
154733,103.061
154734,103.6211
154735,103.5371
154736,104.9313
154737,103.2161
154738,101.9582
154739,102.7437
154740,102.558
154741,102.9601
154742,101.0253
154743,99.4211
154744,99.0565
154745,98.6181
154746,99.6478
154747,98.0014
154748,99.2871
154749,101.0895
154750,100.5055
154751,100.2908
154752,100.9915
154753,103.2587
154754,103.9484
154755,104.1764
154756,101.9872
154757,102.9565
154758,102.7015
154759,101.9784
154760,100.1955
154761,99.7283
154762,101.7112
154763,102.2857
154764,101.3844
154765,100.3503
154766,98.7986
154767,99.2308
154768,99.7613
154769,99.9976
154770,99.87811
154771,101.1145
154772,100.8549
154773,101.0503
154774,101.8357
154775,104.1096
154776,103.6048
154777,101.8006
154778,100.2472
154779,98.246
154780,98.2108
154781,99.3697
154782,98.5811
154783,99.2379
154784,98.50359
154785,97.89899
154786,97.7031
154787,98.7835
154788,98.5413
154789,98.8072
154790,99.2073
154791,98.596
154792,98.9747
154793,97.6558
154794,96.7772
154795,98.7794
154796,98.2007
154797,99.9508
154798,99.98
154799,100.0994
154800,99.05769
154801,98.7258
154802,97.5872
154803,97.9104
154804,96.1734
154805,97.0739
154806,97.2243
154807,98.1951
154808,97.4726
154809,96.60831
154810,96.776
